latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.850615,92.32008,19.0,0,GMT,GMT

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2020-09-13,31.1,25.5,27.6,3.20,3.20,0.00,18.0,2.48,7.60,61,3.48
2020-09-14,30.7,25.2,27.2,9.90,9.90,0.00,22.0,2.47,7.40,358,3.07
2020-09-15,31.2,24.5,27.0,17.30,17.30,0.00,22.0,3.21,9.10,4,3.29
2020-09-16,29.5,24.9,26.5,23.20,23.20,0.00,24.0,2.79,9.60,6,2.46
2020-09-17,30.2,24.7,27.0,6.40,6.40,0.00,11.0,3.14,9.90,39,3.06
2020-09-18,32.3,24.9,28.7,0.20,0.20,0.00,2.0,2.19,5.00,345,4.35
2020-09-19,35.5,25.9,30.6,0.00,0.00,0.00,0.0,2.56,5.60,51,5.08
2020-09-20,35.6,25.8,30.6,0.50,0.50,0.00,4.0,4.43,8.00,101,4.67
2020-09-21,31.4,26.0,27.8,25.80,25.80,0.00,16.0,2.55,7.10,85,2.51
2020-09-22,29.3,24.8,26.5,27.60,27.60,0.00,24.0,4.30,13.40,93,1.92
2020-09-23,29.8,24.7,26.6,30.30,30.30,0.00,24.0,3.58,8.20,254,2.27
2020-09-24,27.3,24.7,25.8,24.70,24.70,0.00,24.0,3.67,9.20,214,1.00
2020-09-25,28.5,24.9,26.3,16.30,16.30,0.00,20.0,3.03,6.90,191,1.30
2020-09-26,29.9,24.4,26.6,20.00,20.00,0.00,17.0,4.13,9.50,184,2.33
2020-09-27,31.2,25.0,27.2,8.00,8.00,0.00,19.0,2.73,8.40,16,3.59
2020-09-28,31.8,24.8,28.5,1.20,1.20,0.00,8.0,1.49,4.10,310,3.81
2020-09-29,32.1,25.8,28.7,4.40,4.40,0.00,5.0,2.50,4.90,357,3.99
2020-09-30,32.3,25.7,28.3,12.40,12.40,0.00,16.0,2.81,5.80,132,3.64
2020-10-01,32.3,25.3,28.1,10.00,10.00,0.00,17.0,2.71,5.40,110,3.80
2020-10-02,28.4,25.0,26.2,85.90,85.90,0.00,11.0,1.70,4.30,48,1.48
2020-10-03,31.5,24.9,27.8,5.80,5.80,0.00,11.0,1.71,4.10,334,3.64
2020-10-04,31.2,24.9,27.9,12.50,12.50,0.00,13.0,2.42,5.00,273,3.41
2020-10-05,30.6,24.8,27.2,25.50,25.50,0.00,22.0,2.09,5.70,182,3.29
2020-10-06,28.1,24.9,25.9,18.20,18.20,0.00,18.0,1.58,5.20,101,1.85
2020-10-07,30.3,24.5,27.1,0.80,0.80,0.00,7.0,1.66,5.80,11,2.97
2020-10-08,31.8,25.1,28.2,0.00,0.00,0.00,0.0,1.90,5.50,357,4.04
2020-10-09,33.5,25.5,29.4,0.20,0.20,0.00,2.0,1.70,4.20,29,4.35
2020-10-10,32.1,25.4,29.2,9.10,9.10,0.00,10.0,2.36,4.80,77,3.57
2020-10-11,31.7,25.4,28.2,0.30,0.30,0.00,1.0,2.77,6.00,48,3.64
2020-10-12,32.6,25.1,28.7,0.00,0.00,0.00,0.0,1.84,4.70,1,3.96
2020-10-13,33.2,25.5,29.2,1.50,1.50,0.00,5.0,2.85,5.90,94,4.15
2020-10-14,32.3,25.5,28.6,0.90,0.90,0.00,2.0,1.94,5.10,159,3.85
2020-10-15,33.0,25.7,28.8,0.00,0.00,0.00,0.0,2.20,5.40,355,4.05
2020-10-16,33.1,24.9,28.9,0.10,0.10,0.00,1.0,1.92,5.40,24,4.02
2020-10-17,34.2,25.1,29.6,0.40,0.40,0.00,3.0,1.68,4.10,96,4.21
2020-10-18,31.2,25.4,27.8,8.80,8.80,0.00,10.0,2.47,5.70,119,2.91
2020-10-19,30.2,24.4,27.1,6.10,6.10,0.00,9.0,1.90,5.10,60,3.08
2020-10-20,31.9,24.5,27.7,13.40,13.40,0.00,12.0,2.80,7.20,119,3.59
2020-10-21,29.4,24.5,26.5,7.70,7.70,0.00,20.0,2.04,5.30,91,2.75
2020-10-22,27.1,24.0,25.4,65.50,65.50,0.00,19.0,3.40,10.90,84,1.09
2020-10-23,25.2,23.5,24.2,44.30,44.30,0.00,23.0,5.41,14.00,85,0.99
2020-10-24,27.6,22.6,24.4,40.70,40.70,0.00,21.0,5.87,18.00,98,1.77
2020-10-25,28.8,22.1,25.1,1.00,1.00,0.00,9.0,2.00,7.40,78,2.83
2020-10-26,29.8,23.0,25.9,0.70,0.70,0.00,3.0,1.70,4.70,51,3.13
2020-10-27,30.2,22.5,26.0,0.00,0.00,0.00,0.0,1.75,4.30,351,3.67
2020-10-28,31.6,23.0,27.0,0.00,0.00,0.00,0.0,1.58,4.40,22,3.72
2020-10-29,32.5,23.5,27.5,0.00,0.00,0.00,0.0,2.16,5.00,32,3.79
2020-10-30,33.6,23.2,28.7,0.00,0.00,0.00,0.0,3.49,6.00,77,4.03
2020-10-31,28.2,23.8,25.8,9.00,9.00,0.00,12.0,1.51,6.40,93,1.75
2020-11-01,28.8,24.1,26.2,5.50,5.50,0.00,9.0,1.65,3.10,27,1.88
2020-11-02,28.5,23.9,26.0,10.60,10.60,0.00,20.0,1.26,5.10,109,2.13
2020-11-03,28.3,23.4,25.6,5.60,5.60,0.00,15.0,1.53,5.70,182,2.21
2020-11-04,27.7,22.4,24.6,3.40,3.40,0.00,16.0,2.48,6.50,147,2.24
2020-11-05,27.9,18.8,23.2,0.10,0.10,0.00,1.0,2.18,3.70,357,3.12
2020-11-06,27.8,17.0,22.0,0.00,0.00,0.00,0.0,2.42,4.00,5,3.35
2020-11-07,29.1,18.2,22.9,0.00,0.00,0.00,0.0,2.47,4.20,40,3.26
2020-11-08,30.1,17.1,22.8,0.00,0.00,0.00,0.0,3.00,5.90,61,3.45
2020-11-09,29.9,16.3,22.4,0.00,0.00,0.00,0.0,2.94,6.20,59,3.47
2020-11-10,30.2,17.0,23.7,0.00,0.00,0.00,0.0,3.22,6.60,60,3.63
2020-11-11,30.7,18.1,24.3,0.00,0.00,0.00,0.0,2.79,5.90,58,3.52
2020-11-12,30.9,18.2,24.0,0.00,0.00,0.00,0.0,2.71,6.00,62,3.45
2020-11-13,30.4,18.1,23.5,0.00,0.00,0.00,0.0,2.45,5.40,50,3.39
2020-11-14,29.6,18.0,23.3,0.00,0.00,0.00,0.0,2.48,4.40,37,3.27
2020-11-15,30.0,18.7,23.6,0.00,0.00,0.00,0.0,2.45,4.60,50,3.22
2020-11-16,29.1,18.8,23.5,0.00,0.00,0.00,0.0,2.14,4.90,329,3.13
2020-11-17,27.3,19.1,22.8,0.50,0.50,0.00,2.0,1.92,4.60,15,2.82
2020-11-18,27.2,18.3,21.9,0.10,0.10,0.00,1.0,2.19,4.50,78,2.80
2020-11-19,27.2,17.9,21.7,0.00,0.00,0.00,0.0,2.31,5.60,65,2.94
2020-11-20,27.1,17.4,22.2,0.30,0.30,0.00,2.0,1.91,5.10,38,2.81
2020-11-21,26.5,18.7,22.4,2.10,2.10,0.00,9.0,3.61,9.40,292,2.46
2020-11-22,25.3,14.6,20.1,0.50,0.50,0.00,2.0,2.20,7.40,339,2.56
2020-11-23,26.0,13.8,19.5,0.00,0.00,0.00,0.0,2.33,4.70,42,2.97
2020-11-24,26.1,13.0,18.9,0.00,0.00,0.00,0.0,2.60,4.40,47,2.84
2020-11-25,27.0,13.6,19.0,0.00,0.00,0.00,0.0,2.71,4.40,42,2.88
2020-11-26,27.5,14.2,19.6,0.00,0.00,0.00,0.0,2.51,4.60,45,2.78
2020-11-27,27.4,14.6,21.4,0.00,0.00,0.00,0.0,2.48,4.50,11,2.74
2020-11-28,26.9,15.3,20.5,0.00,0.00,0.00,0.0,2.58,4.40,28,2.24
2020-11-29,28.0,15.4,20.5,0.00,0.00,0.00,0.0,2.53,5.60,47,2.81
2020-11-30,27.5,15.7,20.7,0.00,0.00,0.00,0.0,2.37,4.30,24,2.75
2020-12-01,27.8,15.7,20.9,0.00,0.00,0.00,0.0,2.60,5.40,53,2.75
2020-12-02,27.2,15.3,21.1,0.00,0.00,0.00,0.0,2.34,4.20,38,2.88
2020-12-03,26.6,16.1,21.0,0.00,0.00,0.00,0.0,2.24,3.80,31,2.80
2020-12-04,25.6,16.5,20.3,0.40,0.40,0.00,3.0,2.22,4.30,34,2.49
2020-12-05,25.0,16.0,20.1,0.00,0.00,0.00,0.0,2.30,4.60,66,2.48
2020-12-06,25.3,16.0,20.1,0.00,0.00,0.00,0.0,2.02,4.30,49,2.51
2020-12-07,25.4,15.1,19.5,0.00,0.00,0.00,0.0,2.50,5.10,53,2.64
2020-12-08,25.2,14.6,19.1,0.00,0.00,0.00,0.0,2.35,4.30,70,2.56
2020-12-09,24.7,14.6,18.8,0.00,0.00,0.00,0.0,2.42,4.20,52,2.52
2020-12-10,24.6,15.5,18.9,0.00,0.00,0.00,0.0,1.96,4.30,22,2.47
2020-12-11,24.2,15.0,18.5,0.00,0.00,0.00,0.0,2.19,4.20,30,2.27
2020-12-12,23.4,14.5,18.3,0.00,0.00,0.00,0.0,2.34,3.90,290,1.98
2020-12-13,23.5,14.1,18.2,0.00,0.00,0.00,0.0,2.10,4.30,48,1.94
2020-12-14,24.0,13.5,18.3,0.00,0.00,0.00,0.0,2.12,4.50,34,2.48
2020-12-15,23.5,14.2,18.0,0.00,0.00,0.00,0.0,2.11,4.50,84,2.41
2020-12-16,24.0,14.0,18.5,0.00,0.00,0.00,0.0,2.33,4.30,80,2.53
2020-12-17,24.0,14.4,18.4,0.00,0.00,0.00,0.0,2.24,5.00,360,2.41
2020-12-18,22.3,10.1,16.3,0.00,0.00,0.00,0.0,2.61,5.30,66,2.17
2020-12-19,22.1,10.4,15.1,0.00,0.00,0.00,0.0,2.50,4.20,19,2.39
2020-12-20,22.8,11.2,15.8,0.00,0.00,0.00,0.0,2.64,4.00,357,2.46
2020-12-21,23.7,11.9,16.6,0.00,0.00,0.00,0.0,2.35,4.80,43,2.38
2020-12-22,23.9,12.5,17.4,0.00,0.00,0.00,0.0,2.75,4.60,25,2.48
2020-12-23,24.2,12.5,17.4,0.00,0.00,0.00,0.0,2.64,4.30,23,2.52
2020-12-24,23.9,12.1,17.1,0.00,0.00,0.00,0.0,2.53,4.50,41,2.42
2020-12-25,23.3,11.4,16.3,0.00,0.00,0.00,0.0,2.42,4.10,22,2.41
2020-12-26,23.6,11.2,16.7,0.00,0.00,0.00,0.0,2.42,4.10,49,2.57
2020-12-27,22.6,10.6,15.8,0.00,0.00,0.00,0.0,2.55,3.80,52,2.53
2020-12-28,22.4,9.1,14.9,0.00,0.00,0.00,0.0,2.71,3.90,57,2.47
2020-12-29,22.8,9.8,15.4,0.00,0.00,0.00,0.0,2.77,4.40,21,2.58
2020-12-30,23.5,9.3,15.9,0.00,0.00,0.00,0.0,2.69,3.90,6,2.57
2020-12-31,23.4,10.6,16.1,0.00,0.00,0.00,0.0,2.63,3.80,36,2.41
2021-01-01,24.5,10.1,16.6,0.00,0.00,0.00,0.0,2.55,3.90,15,2.56
2021-01-02,24.7,11.8,17.0,0.00,0.00,0.00,0.0,2.33,3.70,28,2.56
2021-01-03,24.2,12.1,16.9,0.00,0.00,0.00,0.0,2.56,4.30,42,2.52
2021-01-04,24.7,12.2,17.7,0.00,0.00,0.00,0.0,2.28,4.00,49,2.48
2021-01-05,25.3,12.0,18.1,0.00,0.00,0.00,0.0,2.22,4.30,54,2.57
2021-01-06,25.4,13.2,18.6,0.00,0.00,0.00,0.0,2.16,4.40,57,2.53
2021-01-07,26.7,13.8,19.3,0.00,0.00,0.00,0.0,2.72,4.80,61,2.73
2021-01-08,26.4,13.8,19.4,0.00,0.00,0.00,0.0,2.51,3.70,62,2.74
2021-01-09,25.3,14.3,19.2,0.00,0.00,0.00,0.0,2.14,4.60,72,2.68
2021-01-10,25.1,14.8,19.5,0.00,0.00,0.00,0.0,2.69,5.60,82,2.55
2021-01-11,25.3,14.8,19.5,0.00,0.00,0.00,0.0,2.37,5.00,37,2.47
2021-01-12,25.0,14.9,19.4,0.00,0.00,0.00,0.0,2.42,5.40,1,2.61
2021-01-13,22.9,11.5,17.0,0.00,0.00,0.00,0.0,2.53,4.80,90,2.51
2021-01-14,23.2,12.0,16.6,0.00,0.00,0.00,0.0,2.65,4.60,25,2.57
2021-01-15,23.0,11.3,16.0,0.00,0.00,0.00,0.0,2.79,5.80,18,2.60
2021-01-16,22.3,11.1,15.9,0.00,0.00,0.00,0.0,2.73,3.90,22,2.60
2021-01-17,23.3,10.7,16.8,0.00,0.00,0.00,0.0,2.43,4.70,245,2.52
2021-01-18,24.1,13.6,17.7,0.00,0.00,0.00,0.0,2.27,4.20,279,2.38
2021-01-19,22.6,13.7,17.2,0.30,0.30,0.00,2.0,3.06,6.30,17,2.31
2021-01-20,21.7,13.6,18.0,1.90,1.90,0.00,11.0,2.78,10.30,19,1.68
2021-01-21,22.9,11.5,16.9,0.60,0.60,0.00,6.0,2.42,4.80,40,2.36
2021-01-22,23.3,12.0,16.4,0.00,0.00,0.00,0.0,2.42,4.30,17,2.75
2021-01-23,23.0,11.6,16.7,0.00,0.00,0.00,0.0,2.83,6.00,302,2.69
2021-01-24,22.8,11.3,16.7,0.00,0.00,0.00,0.0,2.43,4.60,31,2.73
2021-01-25,23.4,12.1,17.1,0.00,0.00,0.00,0.0,2.62,5.00,44,2.79
2021-01-26,23.4,10.7,16.5,0.00,0.00,0.00,0.0,2.42,4.40,159,2.84
2021-01-27,23.6,11.0,16.7,0.00,0.00,0.00,0.0,2.52,5.40,272,2.83
2021-01-28,24.0,12.1,16.8,0.00,0.00,0.00,0.0,2.40,4.80,304,2.65
2021-01-29,23.9,12.4,17.4,0.00,0.00,0.00,0.0,2.56,5.00,247,2.61
2021-01-30,22.7,12.9,17.6,0.00,0.00,0.00,0.0,2.85,6.10,253,2.49
2021-01-31,22.4,11.6,16.6,0.10,0.10,0.00,1.0,2.50,5.50,263,2.53
2021-02-01,22.5,10.6,15.9,0.00,0.00,0.00,0.0,2.39,5.20,273,2.67
2021-02-02,23.5,11.6,16.6,0.00,0.00,0.00,0.0,2.82,5.80,239,2.93
2021-02-03,24.8,11.3,17.5,0.00,0.00,0.00,0.0,2.50,4.60,306,2.99
2021-02-04,26.1,12.2,17.9,0.00,0.00,0.00,0.0,2.55,4.20,20,3.11
2021-02-05,27.1,11.7,18.8,0.00,0.00,0.00,0.0,2.62,4.50,5,3.33
2021-02-06,26.2,12.8,18.8,0.00,0.00,0.00,0.0,2.48,4.90,291,3.35
2021-02-07,23.3,12.3,17.8,0.00,0.00,0.00,0.0,3.24,7.00,279,2.21
2021-02-08,25.8,12.7,18.7,0.00,0.00,0.00,0.0,3.74,7.50,232,3.23
2021-02-09,27.3,12.3,19.1,0.00,0.00,0.00,0.0,2.75,4.40,300,3.47
2021-02-10,26.5,12.6,18.9,0.00,0.00,0.00,0.0,2.94,4.90,261,3.53
2021-02-11,25.6,12.4,18.7,0.00,0.00,0.00,0.0,2.51,5.20,75,3.45
2021-02-12,26.6,12.9,19.2,0.00,0.00,0.00,0.0,2.62,4.70,213,3.56
2021-02-13,26.7,12.7,19.1,0.00,0.00,0.00,0.0,2.69,4.40,184,3.53
2021-02-14,26.4,12.3,18.9,0.00,0.00,0.00,0.0,2.81,4.80,181,3.59
2021-02-15,26.5,13.1,19.6,0.00,0.00,0.00,0.0,2.76,6.00,162,3.59
2021-02-16,26.7,13.4,19.5,0.00,0.00,0.00,0.0,3.04,6.40,16,3.69
2021-02-17,27.3,13.9,20.8,0.00,0.00,0.00,0.0,2.64,4.80,26,3.25
2021-02-18,29.0,15.0,21.6,0.00,0.00,0.00,0.0,2.32,4.50,12,3.66
2021-02-19,29.0,15.2,21.9,0.00,0.00,0.00,0.0,2.39,4.70,57,3.12
2021-02-20,27.5,15.1,20.9,0.00,0.00,0.00,0.0,2.26,3.70,215,2.47
2021-02-21,28.5,14.9,21.2,0.00,0.00,0.00,0.0,2.84,5.40,228,3.84
2021-02-22,28.5,14.1,21.0,0.00,0.00,0.00,0.0,2.58,5.30,221,3.88
2021-02-23,28.5,14.5,21.1,0.00,0.00,0.00,0.0,3.01,6.40,206,3.93
2021-02-24,28.2,14.3,22.0,0.00,0.00,0.00,0.0,3.88,7.80,229,3.97
2021-02-25,27.7,16.9,22.4,0.00,0.00,0.00,0.0,2.97,7.30,79,3.45
2021-02-26,28.5,18.3,22.9,0.00,0.00,0.00,0.0,2.04,4.00,95,3.42
2021-02-27,28.8,18.6,23.3,0.10,0.10,0.00,1.0,2.48,5.90,247,3.31
2021-02-28,29.8,18.6,23.5,0.00,0.00,0.00,0.0,2.50,7.20,196,3.38
2021-03-01,30.7,19.4,24.6,0.00,0.00,0.00,0.0,2.37,4.50,297,3.73
2021-03-02,29.6,19.4,23.7,1.20,1.20,0.00,4.0,3.32,7.30,283,3.53
2021-03-03,30.1,18.0,23.9,0.00,0.00,0.00,0.0,2.60,3.80,17,3.24
2021-03-04,29.1,16.5,22.8,0.00,0.00,0.00,0.0,3.83,7.90,274,4.24
2021-03-05,30.2,16.6,22.5,10.00,10.00,0.00,8.0,3.94,11.50,69,3.28
2021-03-06,23.9,17.8,20.8,16.80,16.80,0.00,16.0,3.26,12.60,12,2.57
2021-03-07,27.2,17.1,21.9,1.10,1.10,0.00,4.0,2.82,8.00,71,3.15
2021-03-08,27.7,17.2,22.5,7.20,7.20,0.00,6.0,2.71,8.40,22,3.43
2021-03-09,27.3,19.1,22.5,0.70,0.70,0.00,6.0,2.11,8.20,48,3.10
2021-03-10,28.9,18.9,23.3,3.60,3.60,0.00,5.0,3.20,9.40,30,3.45
2021-03-11,30.0,18.9,23.7,0.00,0.00,0.00,0.0,2.24,4.50,40,3.89
2021-03-12,30.8,19.2,24.3,0.00,0.00,0.00,0.0,2.40,5.10,43,3.99
2021-03-13,30.9,19.4,24.6,0.00,0.00,0.00,0.0,3.76,7.10,259,4.16
2021-03-14,29.4,18.5,23.2,0.00,0.00,0.00,0.0,4.22,8.50,269,3.90
2021-03-15,29.9,18.8,24.0,0.00,0.00,0.00,0.0,3.32,6.70,4,3.98
2021-03-16,31.2,18.2,24.2,0.00,0.00,0.00,0.0,3.28,6.90,13,4.20
2021-03-17,31.4,18.1,24.4,0.00,0.00,0.00,0.0,3.89,7.70,344,4.35
2021-03-18,31.8,18.3,24.4,0.00,0.00,0.00,0.0,3.86,7.80,237,4.66
2021-03-19,31.9,18.5,24.7,0.00,0.00,0.00,0.0,3.11,6.40,304,4.32
2021-03-20,31.7,19.5,25.3,0.00,0.00,0.00,0.0,3.20,7.20,16,4.29
2021-03-21,32.9,19.6,25.5,0.00,0.00,0.00,0.0,2.94,6.50,341,4.56
2021-03-22,33.5,19.8,26.1,0.00,0.00,0.00,0.0,3.67,7.60,317,4.85
2021-03-23,33.8,19.7,26.2,0.00,0.00,0.00,0.0,3.49,7.20,320,4.91
2021-03-24,33.2,19.5,26.4,0.00,0.00,0.00,0.0,3.90,8.40,283,4.80
2021-03-25,32.8,17.9,25.2,0.00,0.00,0.00,0.0,3.47,6.90,231,4.86
2021-03-26,32.3,18.1,25.1,0.00,0.00,0.00,0.0,3.62,7.50,329,5.35
2021-03-27,33.9,18.3,25.4,0.00,0.00,0.00,0.0,3.71,7.40,330,5.13
2021-03-28,32.9,18.1,24.9,0.00,0.00,0.00,0.0,3.48,7.10,39,5.07
2021-03-29,33.0,19.2,26.5,3.80,3.80,0.00,4.0,4.55,10.70,324,5.04
2021-03-30,22.4,19.5,21.2,42.00,42.00,0.00,20.0,3.81,15.40,63,1.62
2021-03-31,25.2,20.7,22.1,38.00,38.00,0.00,22.0,4.34,18.30,13,1.76
2021-04-01,27.6,20.6,23.8,18.00,18.00,0.00,9.0,3.91,13.50,51,2.76
2021-04-02,26.5,19.8,22.8,11.40,11.40,0.00,9.0,2.88,10.20,79,2.55
2021-04-03,31.2,19.4,25.3,0.00,0.00,0.00,0.0,2.41,5.10,5,4.54
2021-04-04,31.8,18.9,25.4,0.00,0.00,0.00,0.0,3.16,5.50,15,4.81
2021-04-05,31.8,18.5,24.7,0.00,0.00,0.00,0.0,2.61,5.60,52,4.65
2021-04-06,31.1,19.1,24.8,0.00,0.00,0.00,0.0,2.92,6.00,31,4.79
2021-04-07,31.2,20.3,25.6,1.00,1.00,0.00,2.0,2.65,5.40,354,4.56
2021-04-08,29.4,21.7,24.8,6.30,6.30,0.00,14.0,3.06,9.10,358,3.32
2021-04-09,29.0,21.3,24.4,0.30,0.30,0.00,3.0,2.53,6.20,42,2.91
2021-04-10,30.9,22.0,26.4,0.80,0.80,0.00,4.0,2.92,7.40,32,4.35
2021-04-11,30.8,22.3,26.3,0.50,0.50,0.00,4.0,2.50,7.40,2,4.15
2021-04-12,32.2,22.6,27.0,0.90,0.90,0.00,1.0,2.21,6.50,27,4.60
2021-04-13,32.3,21.3,26.9,0.10,0.10,0.00,1.0,2.97,6.80,331,4.55
2021-04-14,30.6,22.2,26.8,0.60,0.60,0.00,4.0,3.34,8.10,22,4.54
2021-04-15,31.7,22.9,27.0,0.00,0.00,0.00,0.0,2.76,5.50,324,4.43
2021-04-16,30.0,22.2,25.9,8.30,8.30,0.00,10.0,5.14,10.70,25,3.75
2021-04-17,29.2,20.7,24.0,1.80,1.80,0.00,2.0,3.50,7.50,52,3.60
2021-04-18,30.1,21.2,25.4,7.20,7.20,0.00,9.0,3.54,12.90,359,4.55
2021-04-19,28.6,21.6,24.3,2.60,2.60,0.00,7.0,3.92,12.10,61,3.35
2021-04-20,29.9,21.3,25.5,1.80,1.80,0.00,6.0,2.34,12.20,24,3.65
2021-04-21,32.5,22.9,27.3,0.00,0.00,0.00,0.0,2.55,4.80,355,4.89
2021-04-22,31.5,22.4,27.0,0.30,0.30,0.00,2.0,2.72,6.90,281,4.30
2021-04-23,31.8,20.1,26.2,0.00,0.00,0.00,0.0,3.04,6.50,272,4.84
2021-04-24,32.8,21.7,26.9,0.00,0.00,0.00,0.0,2.82,6.50,347,5.36
2021-04-25,34.4,23.0,28.5,0.00,0.00,0.00,0.0,3.67,7.60,22,5.60
2021-04-26,35.0,23.6,29.0,0.00,0.00,0.00,0.0,2.91,6.10,28,5.44
2021-04-27,34.8,23.7,29.3,1.10,1.10,0.00,1.0,3.03,6.50,304,5.57
2021-04-28,33.7,23.1,28.4,0.00,0.00,0.00,0.0,2.51,5.90,333,5.14
2021-04-29,35.2,23.3,29.3,0.00,0.00,0.00,0.0,3.89,8.40,304,5.67
2021-04-30,33.7,23.7,28.5,3.10,3.10,0.00,2.0,4.02,8.20,279,5.34
2021-05-01,32.3,23.6,27.5,0.20,0.20,0.00,2.0,1.98,7.00,138,4.66
2021-05-02,32.3,21.9,27.2,23.50,23.50,0.00,11.0,3.24,10.00,353,4.86
2021-05-03,29.2,21.8,25.5,9.50,9.50,0.00,6.0,4.05,9.60,72,3.19
2021-05-04,30.1,22.4,25.2,8.60,8.60,0.00,7.0,5.31,9.70,77,3.07
2021-05-05,29.0,21.9,25.1,6.30,6.30,0.00,8.0,2.10,5.80,23,3.38
2021-05-06,30.8,21.5,26.1,0.90,0.90,0.00,1.0,2.61,7.20,354,4.42
2021-05-07,32.0,22.5,27.0,9.30,9.30,0.00,4.0,3.72,8.60,13,4.67
2021-05-08,29.0,21.8,25.5,1.90,1.90,0.00,5.0,2.10,8.30,8,3.74
2021-05-09,31.9,21.8,26.5,9.10,9.10,0.00,7.0,3.22,10.30,313,4.79
2021-05-10,30.6,22.4,26.5,5.30,5.30,0.00,10.0,2.94,8.50,28,4.46
2021-05-11,30.1,22.9,26.1,13.70,13.70,0.00,11.0,2.15,7.10,353,4.36
2021-05-12,29.3,22.6,25.8,9.40,9.40,0.00,17.0,1.77,7.10,46,4.13
2021-05-13,29.3,22.1,25.1,27.10,27.10,0.00,18.0,2.12,8.90,2,3.18
2021-05-14,28.1,22.3,24.7,17.00,17.00,0.00,20.0,2.67,10.00,46,3.29
2021-05-15,28.1,22.3,24.9,5.70,5.70,0.00,13.0,2.71,13.00,57,2.59
2021-05-16,30.9,23.4,26.9,1.90,1.90,0.00,6.0,2.02,8.70,32,3.66
2021-05-17,30.2,24.2,26.9,6.10,6.10,0.00,16.0,2.89,10.10,65,3.43
2021-05-18,30.8,24.4,26.8,49.60,49.60,0.00,20.0,2.94,10.10,10,2.96
2021-05-19,29.7,24.2,26.0,44.10,44.10,0.00,24.0,2.77,10.50,127,2.51
2021-05-20,29.5,24.3,26.4,9.70,9.70,0.00,12.0,2.33,10.00,33,2.79
2021-05-21,32.3,25.0,28.0,5.00,5.00,0.00,11.0,2.79,6.70,356,3.99
2021-05-22,32.4,25.6,28.6,4.00,4.00,0.00,7.0,2.45,7.60,70,3.98
2021-05-23,34.4,25.9,30.0,11.50,11.50,0.00,6.0,3.40,6.50,81,5.42
2021-05-24,35.5,26.1,30.3,6.20,6.20,0.00,5.0,2.73,6.50,76,5.15
2021-05-25,34.7,26.3,29.6,4.80,4.80,0.00,10.0,4.34,8.60,84,3.55
2021-05-26,33.7,24.9,28.9,3.60,3.60,0.00,4.0,3.00,6.10,95,3.75
2021-05-27,31.9,25.0,28.4,0.00,0.00,0.00,0.0,2.20,4.20,349,2.81
2021-05-28,32.4,24.8,28.3,0.20,0.20,0.00,1.0,3.00,7.10,96,4.95
2021-05-29,32.6,25.3,28.7,2.20,2.20,0.00,8.0,2.61,7.20,292,4.91
2021-05-30,31.7,25.3,28.3,10.10,10.10,0.00,17.0,2.05,7.20,197,3.94
2021-05-31,31.2,25.2,27.3,12.90,12.90,0.00,23.0,3.14,11.20,145,3.13
2021-06-01,30.2,24.9,26.4,68.00,68.00,0.00,21.0,5.52,12.40,179,2.15
2021-06-02,29.3,23.8,25.9,29.60,29.60,0.00,22.0,2.82,9.20,346,2.28
2021-06-03,30.3,24.4,26.9,23.10,23.10,0.00,18.0,1.75,8.60,24,3.26
2021-06-04,30.6,24.5,27.0,19.40,19.40,0.00,21.0,1.92,7.80,85,3.07
2021-06-05,27.8,24.1,25.3,39.90,39.90,0.00,21.0,3.42,10.10,74,1.73
2021-06-06,28.3,23.8,25.6,33.40,33.40,0.00,22.0,2.77,8.30,112,1.86
2021-06-07,28.6,24.0,26.0,17.80,17.80,0.00,24.0,2.34,10.80,91,2.23
2021-06-08,29.3,24.3,26.6,10.90,10.90,0.00,13.0,2.75,7.10,153,2.67
2021-06-09,32.7,25.2,28.8,2.50,2.50,0.00,9.0,1.99,4.70,256,4.72
2021-06-10,30.0,25.1,27.3,78.90,78.90,0.00,18.0,2.30,5.50,137,2.48
2021-06-11,30.5,24.4,27.0,26.80,26.80,0.00,12.0,3.80,10.10,82,3.08
2021-06-12,32.8,25.4,28.9,27.70,27.70,0.00,10.0,2.50,6.20,79,4.27
2021-06-13,33.1,26.0,29.6,9.60,9.60,0.00,11.0,3.35,7.20,156,4.79
2021-06-14,33.0,25.7,29.0,5.90,5.90,0.00,8.0,2.72,9.30,348,4.54
2021-06-15,33.0,25.6,28.7,23.90,23.90,0.00,16.0,3.32,9.20,207,4.67
2021-06-16,33.0,25.3,28.4,3.70,3.70,0.00,11.0,5.10,10.00,108,3.96
2021-06-17,32.6,25.3,28.9,11.00,11.00,0.00,9.0,2.82,8.30,196,4.48
2021-06-18,30.8,25.7,27.6,10.80,10.80,0.00,9.0,2.39,9.60,14,3.52
2021-06-19,28.4,24.7,26.3,8.10,8.10,0.00,20.0,3.05,8.80,140,2.06
2021-06-20,29.2,24.4,26.3,8.30,8.30,0.00,17.0,3.14,7.30,201,2.77
