date,pressure_msl (hPa),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³)
2015-01-01,1015.7,0.244,0.279,0.319,0.456
2015-01-02,1015.9,0.249,0.279,0.319,0.455
2015-01-03,1014.7,0.248,0.279,0.318,0.455
2015-01-04,1012.5,0.277,0.279,0.318,0.455
2015-01-05,1013.1,0.321,0.279,0.318,0.454
2015-01-06,1013.6,0.313,0.28,0.318,0.454
2015-01-07,1013.6,0.306,0.28,0.318,0.454
2015-01-08,1013.7,0.299,0.28,0.317,0.453
2015-01-09,1014.6,0.301,0.28,0.317,0.453
2015-01-10,1016.1,0.299,0.28,0.317,0.453
2015-01-11,1016.4,0.292,0.28,0.317,0.452
2015-01-12,1015.4,0.286,0.28,0.316,0.452
2015-01-13,1015.1,0.281,0.28,0.316,0.451
2015-01-14,1015.8,0.277,0.28,0.315,0.451
2015-01-15,1015.5,0.273,0.28,0.314,0.451
2015-01-16,1014.7,0.269,0.279,0.314,0.45
2015-01-17,1014.3,0.267,0.279,0.314,0.45
2015-01-18,1015.4,0.27,0.279,0.313,0.449
2015-01-19,1016.7,0.272,0.279,0.313,0.449
2015-01-20,1018.2,0.269,0.279,0.313,0.449
2015-01-21,1019.1,0.266,0.279,0.312,0.448
2015-01-22,1017.7,0.263,0.279,0.312,0.448
2015-01-23,1015.4,0.26,0.279,0.311,0.448
2015-01-24,1017.0,0.258,0.279,0.311,0.447
2015-01-25,1017.8,0.256,0.279,0.31,0.447
2015-01-26,1016.7,0.254,0.279,0.31,0.446
2015-01-27,1014.9,0.252,0.279,0.309,0.446
2015-01-28,1014.3,0.25,0.279,0.309,0.446
2015-01-29,1015.4,0.248,0.279,0.309,0.445
2015-01-30,1016.2,0.247,0.279,0.308,0.445
2015-01-31,1017.5,0.246,0.279,0.308,0.444
2015-02-01,1016.9,0.245,0.279,0.307,0.444
2015-02-02,1018.4,0.244,0.279,0.307,0.444
2015-02-03,1019.2,0.243,0.279,0.306,0.443
2015-02-04,1017.4,0.243,0.279,0.306,0.443
2015-02-05,1016.8,0.242,0.279,0.305,0.442
2015-02-06,1016.6,0.242,0.279,0.305,0.442
2015-02-07,1015.5,0.241,0.279,0.304,0.442
2015-02-08,1016.0,0.241,0.279,0.304,0.441
2015-02-09,1016.8,0.241,0.279,0.303,0.441
2015-02-10,1016.6,0.241,0.279,0.303,0.44
2015-02-11,1015.2,0.241,0.279,0.303,0.44
2015-02-12,1013.1,0.24,0.279,0.302,0.44
2015-02-13,1012.7,0.241,0.278,0.302,0.439
2015-02-14,1012.9,0.241,0.278,0.301,0.439
2015-02-15,1014.2,0.241,0.278,0.301,0.438
2015-02-16,1014.6,0.242,0.278,0.301,0.438
2015-02-17,1012.7,0.241,0.278,0.3,0.438
2015-02-18,1012.7,0.241,0.278,0.3,0.437
2015-02-19,1014.4,0.255,0.278,0.3,0.437
2015-02-20,1014.2,0.255,0.278,0.299,0.437
2015-02-21,1012.7,0.254,0.278,0.299,0.436
2015-02-22,1014.4,0.322,0.278,0.299,0.436
2015-02-23,1013.9,0.31,0.279,0.299,0.436
2015-02-24,1012.3,0.299,0.279,0.298,0.435
2015-02-25,1010.1,0.29,0.279,0.298,0.435
2015-02-26,1009.8,0.289,0.279,0.298,0.434
2015-02-27,1011.2,0.295,0.279,0.298,0.434
2015-02-28,1012.8,0.29,0.279,0.297,0.434
2015-03-01,1012.8,0.282,0.279,0.297,0.433
2015-03-02,1012.1,0.275,0.279,0.296,0.433
2015-03-03,1010.1,0.269,0.279,0.296,0.432
2015-03-04,1012.5,0.318,0.279,0.296,0.432
2015-03-05,1014.2,0.33,0.279,0.296,0.432
2015-03-06,1014.3,0.311,0.279,0.296,0.432
2015-03-07,1013.7,0.295,0.279,0.295,0.431
2015-03-08,1014.2,0.284,0.279,0.295,0.431
2015-03-09,1014.4,0.276,0.279,0.294,0.43
2015-03-10,1014.2,0.27,0.279,0.294,0.43
2015-03-11,1015.2,0.264,0.279,0.293,0.429
2015-03-12,1013.8,0.259,0.279,0.292,0.429
2015-03-13,1013.0,0.254,0.279,0.292,0.428
2015-03-14,1014.0,0.25,0.279,0.291,0.428
2015-03-15,1014.4,0.247,0.279,0.291,0.427
2015-03-16,1014.4,0.245,0.279,0.291,0.426
2015-03-17,1011.0,0.244,0.279,0.29,0.426
2015-03-18,1010.7,0.244,0.279,0.29,0.425
2015-03-19,1012.6,0.243,0.279,0.289,0.425
2015-03-20,1013.2,0.242,0.279,0.289,0.424
2015-03-21,1011.5,0.241,0.278,0.289,0.424
2015-03-22,1010.0,0.24,0.278,0.288,0.423
2015-03-23,1009.1,0.24,0.278,0.288,0.423
2015-03-24,1010.4,0.24,0.278,0.287,0.422
2015-03-25,1013.1,0.241,0.278,0.287,0.421
2015-03-26,1015.1,0.24,0.278,0.287,0.421
2015-03-27,1014.2,0.24,0.278,0.286,0.42
2015-03-28,1012.8,0.263,0.278,0.286,0.42
2015-03-29,1011.3,0.276,0.278,0.286,0.42
2015-03-30,1010.6,0.275,0.278,0.286,0.419
2015-03-31,1010.3,0.357,0.279,0.286,0.419
2015-04-01,1010.0,0.444,0.326,0.286,0.419
2015-04-02,1007.5,0.478,0.472,0.292,0.419
2015-04-03,1006.0,0.479,0.49,0.323,0.419
2015-04-04,1006.3,0.475,0.49,0.353,0.418
2015-04-05,1008.5,0.465,0.479,0.37,0.418
2015-04-06,1009.6,0.497,0.478,0.376,0.418
2015-04-07,1010.4,0.483,0.478,0.379,0.418
2015-04-08,1010.0,0.464,0.465,0.38,0.418
2015-04-09,1009.4,0.482,0.461,0.381,0.418
2015-04-10,1010.5,0.434,0.483,0.412,0.418
2015-04-11,1011.8,0.423,0.458,0.417,0.418
2015-04-12,1013.4,0.413,0.444,0.416,0.418
2015-04-13,1012.7,0.401,0.433,0.415,0.418
2015-04-14,1011.4,0.383,0.42,0.414,0.418
2015-04-15,1011.6,0.365,0.408,0.412,0.418
2015-04-16,1011.2,0.349,0.397,0.409,0.417
2015-04-17,1008.7,0.456,0.405,0.408,0.417
2015-04-18,1007.9,0.482,0.486,0.415,0.417
2015-04-19,1010.8,0.449,0.488,0.463,0.418
2015-04-20,1010.4,0.479,0.481,0.466,0.418
2015-04-21,1007.7,0.482,0.497,0.5,0.422
2015-04-22,1008.1,0.474,0.473,0.513,0.438
2015-04-23,1010.0,0.462,0.457,0.511,0.45
2015-04-24,1012.1,0.483,0.486,0.505,0.453
2015-04-25,1012.8,0.496,0.488,0.502,0.455
2015-04-26,1012.1,0.489,0.494,0.499,0.456
2015-04-27,1011.1,0.473,0.487,0.497,0.458
2015-04-28,1009.7,0.454,0.472,0.494,0.458
2015-04-29,1009.5,0.478,0.466,0.491,0.459
2015-04-30,1010.2,0.491,0.478,0.489,0.46
2015-05-01,1009.3,0.492,0.496,0.491,0.46
2015-05-02,1009.5,0.48,0.492,0.505,0.462
2015-05-03,1009.2,0.472,0.483,0.505,0.465
2015-05-04,1009.0,0.454,0.47,0.5,0.467
2015-05-05,1007.3,0.442,0.458,0.496,0.468
2015-05-06,1006.7,0.428,0.447,0.492,0.468
2015-05-07,1007.7,0.414,0.439,0.488,0.469
2015-05-08,1007.5,0.4,0.43,0.484,0.469
2015-05-09,1006.0,0.382,0.421,0.479,0.469
2015-05-10,1007.2,0.385,0.416,0.476,0.469
2015-05-11,1008.4,0.414,0.414,0.474,0.469
2015-05-12,1007.8,0.433,0.414,0.471,0.469
2015-05-13,1007.6,0.46,0.42,0.469,0.469
2015-05-14,1008.2,0.466,0.426,0.467,0.469
2015-05-15,1008.7,0.48,0.489,0.469,0.469
2015-05-16,1006.8,0.455,0.487,0.485,0.469
2015-05-17,1006.0,0.449,0.485,0.5,0.47
2015-05-18,1005.9,0.482,0.476,0.498,0.472
2015-05-19,1003.7,0.456,0.466,0.495,0.472
2015-05-20,1002.8,0.435,0.453,0.491,0.473
2015-05-21,1003.0,0.437,0.445,0.488,0.473
2015-05-22,1002.6,0.464,0.443,0.485,0.473
2015-05-23,1002.7,0.49,0.46,0.482,0.474
2015-05-24,1003.9,0.468,0.488,0.495,0.474
2015-05-25,1004.5,0.466,0.473,0.511,0.48
2015-05-26,1006.1,0.475,0.46,0.506,0.484
2015-05-27,1005.7,0.474,0.457,0.501,0.485
2015-05-28,1005.1,0.487,0.465,0.497,0.486
2015-05-29,1006.4,0.502,0.498,0.499,0.486
2015-05-30,1006.7,0.49,0.501,0.504,0.487
2015-05-31,1004.8,0.478,0.489,0.512,0.491
2015-06-01,1005.3,0.486,0.478,0.511,0.496
2015-06-02,1006.3,0.474,0.484,0.505,0.501
2015-06-03,1006.8,0.487,0.479,0.498,0.505
2015-06-04,1006.3,0.469,0.47,0.493,0.505
2015-06-05,1005.1,0.472,0.462,0.488,0.504
2015-06-06,1004.3,0.484,0.483,0.485,0.504
2015-06-07,1004.6,0.486,0.486,0.493,0.504
2015-06-08,1004.2,0.485,0.492,0.494,0.505
2015-06-09,1003.5,0.5,0.478,0.499,0.507
2015-06-10,1004.6,0.493,0.488,0.506,0.509
2015-06-11,1004.5,0.487,0.488,0.498,0.514
2015-06-12,1004.0,0.476,0.491,0.498,0.517
2015-06-13,1004.0,0.481,0.491,0.473,0.518
2015-06-14,1003.5,0.475,0.49,0.478,0.516
2015-06-15,1003.4,0.488,0.496,0.481,0.515
2015-06-16,1003.8,0.499,0.493,0.483,0.514
2015-06-17,1002.9,0.489,0.491,0.477,0.513
2015-06-18,1002.4,0.472,0.481,0.47,0.513
2015-06-19,1001.8,0.456,0.47,0.463,0.512
2015-06-20,1002.1,0.473,0.469,0.456,0.511
2015-06-21,1002.2,0.478,0.498,0.464,0.51
2015-06-22,1000.2,0.493,0.5,0.472,0.509
2015-06-23,998.8,0.475,0.49,0.511,0.511
2015-06-24,997.9,0.478,0.465,0.501,0.516
2015-06-25,994.7,0.494,0.475,0.488,0.515
2015-06-26,995.5,0.479,0.49,0.483,0.514
2015-06-27,1001.2,0.479,0.495,0.496,0.514
2015-06-28,1007.1,0.48,0.486,0.494,0.515
2015-06-29,1007.5,0.479,0.475,0.492,0.514
2015-06-30,1005.9,0.49,0.487,0.484,0.514
2015-07-01,1005.2,0.498,0.492,0.48,0.513
2015-07-02,1003.7,0.492,0.501,0.484,0.512
2015-07-03,1002.5,0.479,0.486,0.503,0.514
2015-07-04,1000.9,0.498,0.483,0.498,0.516
2015-07-05,1000.1,0.494,0.492,0.487,0.515
2015-07-06,999.4,0.492,0.495,0.48,0.514
2015-07-07,998.9,0.438,0.476,0.485,0.513
2015-07-08,1000.1,0.477,0.482,0.48,0.512
2015-07-09,1002.5,0.503,0.498,0.488,0.512
2015-07-10,1003.7,0.483,0.495,0.491,0.511
2015-07-11,1004.2,0.488,0.486,0.488,0.511
2015-07-12,1003.0,0.462,0.481,0.489,0.51
2015-07-13,1001.6,0.479,0.493,0.488,0.51
2015-07-14,999.4,0.49,0.493,0.497,0.51
2015-07-15,999.4,0.484,0.496,0.507,0.513
2015-07-16,998.9,0.489,0.5,0.48,0.518
2015-07-17,999.4,0.494,0.494,0.481,0.519
2015-07-18,1000.4,0.47,0.492,0.501,0.518
2015-07-19,1001.4,0.489,0.494,0.474,0.518
2015-07-20,1001.7,0.479,0.494,0.492,0.517
2015-07-21,1003.5,0.478,0.494,0.502,0.516
2015-07-22,1005.7,0.486,0.501,0.507,0.516
2015-07-23,1006.8,0.479,0.488,0.481,0.518
2015-07-24,1005.6,0.481,0.495,0.506,0.517
2015-07-25,1001.9,0.487,0.485,0.501,0.517
2015-07-26,1000.2,0.465,0.475,0.487,0.516
2015-07-27,1000.1,0.466,0.466,0.475,0.515
2015-07-28,999.0,0.466,0.464,0.465,0.514
2015-07-29,996.9,0.432,0.451,0.456,0.513
2015-07-30,995.6,0.447,0.451,0.448,0.511
2015-07-31,999.6,0.483,0.5,0.483,0.51
2015-08-01,1004.2,0.473,0.469,0.512,0.514
2015-08-02,1005.3,0.463,0.454,0.5,0.516
2015-08-03,1005.2,0.46,0.45,0.487,0.515
2015-08-04,1003.7,0.488,0.476,0.478,0.514
2015-08-05,1002.3,0.495,0.492,0.471,0.513
2015-08-06,1001.2,0.48,0.484,0.466,0.512
2015-08-07,1003.0,0.478,0.477,0.46,0.511
2015-08-08,1002.7,0.475,0.472,0.455,0.51
2015-08-09,1001.6,0.488,0.484,0.451,0.509
2015-08-10,1003.3,0.492,0.495,0.45,0.509
2015-08-11,1005.0,0.487,0.49,0.449,0.508
2015-08-12,1006.0,0.484,0.497,0.453,0.507
2015-08-13,1005.3,0.47,0.487,0.464,0.506
2015-08-14,1005.4,0.46,0.491,0.477,0.506
2015-08-15,1006.6,0.471,0.495,0.494,0.506
2015-08-16,1006.6,0.476,0.488,0.512,0.508
2015-08-17,1006.6,0.485,0.483,0.513,0.514
2015-08-18,1005.9,0.481,0.486,0.487,0.518
2015-08-19,1005.6,0.479,0.497,0.501,0.518
2015-08-20,1005.3,0.484,0.499,0.484,0.518
2015-08-21,1003.8,0.489,0.495,0.483,0.517
2015-08-22,1002.0,0.482,0.496,0.48,0.516
2015-08-23,1002.7,0.488,0.489,0.489,0.515
2015-08-24,1002.8,0.486,0.495,0.482,0.514
2015-08-25,1002.7,0.462,0.485,0.482,0.513
2015-08-26,1003.6,0.484,0.478,0.474,0.513
2015-08-27,1005.4,0.498,0.487,0.468,0.512
2015-08-28,1005.4,0.502,0.496,0.464,0.511
2015-08-29,1004.9,0.506,0.503,0.465,0.51
2015-08-30,1005.0,0.494,0.503,0.476,0.509
2015-08-31,1004.6,0.48,0.488,0.508,0.513
2015-09-01,1003.2,0.475,0.496,0.494,0.518
2015-09-02,1004.2,0.496,0.495,0.492,0.518
2015-09-03,1007.4,0.482,0.498,0.49,0.518
2015-09-04,1009.3,0.467,0.482,0.477,0.517
2015-09-05,1008.2,0.49,0.49,0.466,0.516
2015-09-06,1007.0,0.471,0.495,0.476,0.515
2015-09-07,1006.8,0.5,0.491,0.477,0.514
2015-09-08,1005.9,0.49,0.496,0.473,0.513
2015-09-09,1005.9,0.474,0.488,0.478,0.512
2015-09-10,1007.5,0.489,0.488,0.475,0.511
2015-09-11,1008.0,0.438,0.479,0.495,0.511
2015-09-12,1007.1,0.475,0.479,0.489,0.511
2015-09-13,1006.5,0.483,0.48,0.483,0.51
2015-09-14,1006.3,0.489,0.493,0.481,0.51
2015-09-15,1005.9,0.43,0.469,0.509,0.512
2015-09-16,1004.7,0.408,0.445,0.499,0.513
2015-09-17,1004.8,0.405,0.435,0.487,0.512
2015-09-18,1004.3,0.393,0.425,0.476,0.512
2015-09-19,1006.9,0.472,0.473,0.469,0.511
2015-09-20,1007.9,0.503,0.499,0.467,0.51
2015-09-21,1006.8,0.47,0.493,0.474,0.509
2015-09-22,1006.2,0.488,0.495,0.488,0.509
2015-09-23,1005.0,0.489,0.494,0.511,0.513
2015-09-24,1004.5,0.476,0.498,0.481,0.518
2015-09-25,1004.9,0.461,0.488,0.495,0.517
2015-09-26,1006.6,0.456,0.474,0.482,0.516
2015-09-27,1007.0,0.44,0.462,0.47,0.515
2015-09-28,1007.7,0.424,0.45,0.46,0.514
2015-09-29,1008.6,0.409,0.438,0.452,0.512
2015-09-30,1010.2,0.395,0.428,0.444,0.511
2015-10-01,1011.0,0.384,0.419,0.438,0.51
2015-10-02,1009.8,0.389,0.411,0.433,0.509
2015-10-03,1009.6,0.422,0.408,0.429,0.508
2015-10-04,1009.2,0.41,0.404,0.425,0.506
2015-10-05,1008.6,0.437,0.401,0.421,0.505
2015-10-06,1007.8,0.447,0.405,0.418,0.504
2015-10-07,1008.6,0.46,0.408,0.415,0.503
2015-10-08,1006.3,0.501,0.452,0.413,0.503
2015-10-09,1004.4,0.484,0.471,0.413,0.502
2015-10-10,1008.5,0.495,0.484,0.413,0.501
2015-10-11,1010.7,0.479,0.488,0.416,0.5
2015-10-12,1011.4,0.46,0.482,0.418,0.499
2015-10-13,1012.7,0.446,0.465,0.417,0.499
2015-10-14,1014.3,0.438,0.454,0.416,0.498
2015-10-15,1014.1,0.43,0.444,0.414,0.497
2015-10-16,1013.3,0.419,0.436,0.413,0.497
2015-10-17,1012.7,0.406,0.427,0.411,0.496
2015-10-18,1012.9,0.398,0.419,0.409,0.495
2015-10-19,1011.6,0.388,0.412,0.407,0.495
2015-10-20,1010.0,0.376,0.404,0.405,0.494
2015-10-21,1010.5,0.364,0.397,0.403,0.493
2015-10-22,1011.1,0.353,0.389,0.4,0.493
2015-10-23,1011.2,0.345,0.383,0.399,0.492
2015-10-24,1012.4,0.336,0.377,0.397,0.492
2015-10-25,1013.5,0.325,0.37,0.395,0.491
2015-10-26,1013.5,0.316,0.363,0.392,0.49
2015-10-27,1013.4,0.307,0.357,0.39,0.49
2015-10-28,1013.7,0.299,0.351,0.388,0.489
2015-10-29,1014.4,0.292,0.345,0.386,0.488
2015-10-30,1015.1,0.289,0.339,0.384,0.488
2015-10-31,1015.6,0.291,0.337,0.383,0.487
2015-11-01,1015.8,0.289,0.335,0.381,0.487
2015-11-02,1014.6,0.286,0.331,0.38,0.486
2015-11-03,1013.6,0.282,0.327,0.378,0.485
2015-11-04,1013.1,0.279,0.324,0.376,0.485
2015-11-05,1012.7,0.275,0.32,0.374,0.484
2015-11-06,1012.5,0.272,0.317,0.372,0.484
2015-11-07,1014.4,0.268,0.313,0.37,0.483
2015-11-08,1014.2,0.264,0.31,0.368,0.482
2015-11-09,1012.8,0.261,0.307,0.366,0.482
2015-11-10,1011.4,0.258,0.304,0.364,0.481
2015-11-11,1012.5,0.256,0.302,0.362,0.48
2015-11-12,1013.7,0.254,0.3,0.361,0.48
2015-11-13,1013.0,0.252,0.298,0.359,0.479
2015-11-14,1011.8,0.25,0.296,0.357,0.479
2015-11-15,1012.1,0.249,0.294,0.356,0.478
2015-11-16,1012.0,0.247,0.293,0.354,0.477
2015-11-17,1012.7,0.248,0.292,0.353,0.477
2015-11-18,1015.8,0.247,0.292,0.353,0.476
2015-11-19,1014.8,0.246,0.291,0.352,0.476
2015-11-20,1013.5,0.245,0.289,0.35,0.475
2015-11-21,1013.3,0.244,0.288,0.348,0.475
2015-11-22,1013.7,0.244,0.287,0.347,0.474
2015-11-23,1014.0,0.243,0.286,0.346,0.473
2015-11-24,1013.6,0.242,0.286,0.344,0.473
2015-11-25,1013.2,0.242,0.285,0.343,0.472
2015-11-26,1012.1,0.242,0.284,0.341,0.472
2015-11-27,1012.8,0.241,0.284,0.34,0.471
2015-11-28,1016.5,0.241,0.283,0.339,0.471
2015-11-29,1016.6,0.241,0.283,0.338,0.47
2015-11-30,1015.2,0.241,0.283,0.337,0.47
2015-12-01,1013.9,0.241,0.282,0.336,0.469
2015-12-02,1014.6,0.241,0.282,0.336,0.469
2015-12-03,1014.4,0.252,0.282,0.335,0.468
2015-12-04,1015.5,0.263,0.282,0.335,0.468
2015-12-05,1015.2,0.261,0.282,0.334,0.467
2015-12-06,1015.2,0.259,0.281,0.333,0.467
2015-12-07,1015.3,0.257,0.281,0.332,0.466
2015-12-08,1015.2,0.255,0.281,0.332,0.466
2015-12-09,1015.3,0.255,0.281,0.331,0.465
2015-12-10,1013.7,0.254,0.281,0.331,0.465
2015-12-11,1012.7,0.253,0.281,0.33,0.464
2015-12-12,1012.2,0.265,0.281,0.33,0.464
2015-12-13,1014.2,0.286,0.281,0.33,0.464
2015-12-14,1014.0,0.285,0.281,0.329,0.463
2015-12-15,1015.0,0.281,0.281,0.329,0.463
2015-12-16,1015.5,0.277,0.281,0.328,0.462
2015-12-17,1015.2,0.274,0.28,0.328,0.462
2015-12-18,1016.2,0.271,0.28,0.327,0.461
2015-12-19,1018.5,0.269,0.28,0.327,0.461
2015-12-20,1017.4,0.266,0.28,0.326,0.461
2015-12-21,1017.9,0.263,0.28,0.325,0.46
2015-12-22,1019.3,0.261,0.28,0.325,0.46
2015-12-23,1017.8,0.259,0.28,0.324,0.459
2015-12-24,1017.5,0.257,0.28,0.324,0.459
2015-12-25,1017.7,0.255,0.28,0.324,0.459
2015-12-26,1017.0,0.254,0.28,0.323,0.458
2015-12-27,1017.3,0.252,0.28,0.322,0.458
2015-12-28,1018.0,0.251,0.28,0.322,0.457
2015-12-29,1017.0,0.249,0.28,0.322,0.457
2015-12-30,1016.8,0.248,0.28,0.321,0.457
2015-12-31,1018.2,0.247,0.28,0.321,0.456
2016-01-01,1019.2,0.247,0.279,0.32,0.456
2016-01-02,1017.6,0.246,0.279,0.32,0.455
2016-01-03,1017.2,0.245,0.279,0.319,0.455
2016-01-04,1017.8,0.244,0.279,0.319,0.454
2016-01-05,1016.6,0.244,0.279,0.318,0.454
2016-01-06,1017.2,0.243,0.279,0.318,0.454
2016-01-07,1017.3,0.243,0.279,0.317,0.453
2016-01-08,1015.5,0.243,0.279,0.317,0.453
2016-01-09,1015.1,0.262,0.279,0.317,0.453
2016-01-10,1017.4,0.276,0.279,0.317,0.452
2016-01-11,1016.3,0.272,0.279,0.316,0.452
2016-01-12,1014.8,0.268,0.279,0.316,0.451
2016-01-13,1014.6,0.266,0.279,0.315,0.451
2016-01-14,1015.4,0.263,0.279,0.315,0.451
2016-01-15,1013.3,0.261,0.279,0.315,0.45
2016-01-16,1013.8,0.26,0.279,0.314,0.45
2016-01-17,1014.0,0.258,0.279,0.314,0.45
2016-01-18,1013.8,0.256,0.279,0.314,0.449
2016-01-19,1014.0,0.255,0.279,0.313,0.449
2016-01-20,1015.5,0.295,0.279,0.313,0.449
2016-01-21,1016.0,0.344,0.28,0.314,0.448
2016-01-22,1017.2,0.341,0.28,0.314,0.448
2016-01-23,1017.9,0.329,0.281,0.313,0.448
2016-01-24,1017.3,0.319,0.281,0.313,0.448
2016-01-25,1015.7,0.31,0.281,0.313,0.447
2016-01-26,1015.9,0.301,0.281,0.313,0.447
2016-01-27,1015.7,0.295,0.281,0.312,0.447
2016-01-28,1015.8,0.29,0.281,0.312,0.446
2016-01-29,1016.3,0.284,0.281,0.312,0.446
2016-01-30,1014.6,0.281,0.28,0.311,0.446
2016-01-31,1015.1,0.281,0.28,0.311,0.445
2016-02-01,1015.5,0.297,0.28,0.311,0.445
2016-02-02,1015.7,0.298,0.28,0.311,0.445
2016-02-03,1015.5,0.293,0.28,0.311,0.444
2016-02-04,1016.3,0.287,0.28,0.31,0.444
2016-02-05,1014.8,0.281,0.28,0.31,0.444
2016-02-06,1014.1,0.276,0.28,0.309,0.443
2016-02-07,1015.2,0.272,0.28,0.309,0.443
2016-02-08,1014.2,0.267,0.28,0.308,0.443
2016-02-09,1013.9,0.266,0.28,0.308,0.442
2016-02-10,1012.9,0.29,0.28,0.308,0.442
2016-02-11,1012.4,0.29,0.28,0.307,0.442
2016-02-12,1013.0,0.367,0.28,0.308,0.441
2016-02-13,1014.3,0.363,0.282,0.307,0.441
2016-02-14,1015.0,0.341,0.282,0.307,0.441
2016-02-15,1016.1,0.323,0.282,0.307,0.44
2016-02-16,1016.4,0.308,0.282,0.306,0.44
2016-02-17,1015.8,0.296,0.282,0.306,0.44
2016-02-18,1013.8,0.287,0.281,0.305,0.439
2016-02-19,1013.1,0.281,0.281,0.305,0.439
2016-02-20,1011.6,0.281,0.281,0.304,0.438
2016-02-21,1010.2,0.359,0.282,0.304,0.438
2016-02-22,1013.5,0.424,0.29,0.304,0.438
2016-02-23,1013.9,0.387,0.295,0.304,0.438
2016-02-24,1014.9,0.402,0.298,0.304,0.437
2016-02-25,1017.8,0.457,0.326,0.304,0.437
2016-02-26,1017.3,0.409,0.335,0.304,0.437
2016-02-27,1017.2,0.377,0.332,0.304,0.437
2016-02-28,1018.1,0.352,0.327,0.303,0.436
2016-02-29,1016.5,0.331,0.322,0.303,0.436
2016-03-01,1015.0,0.313,0.317,0.303,0.436
2016-03-02,1015.9,0.3,0.312,0.302,0.435
2016-03-03,1014.7,0.29,0.308,0.302,0.435
2016-03-04,1013.3,0.284,0.305,0.301,0.435
2016-03-05,1012.6,0.282,0.301,0.301,0.434
2016-03-06,1012.5,0.278,0.298,0.301,0.434
2016-03-07,1011.2,0.275,0.296,0.3,0.433
2016-03-08,1010.3,0.279,0.293,0.3,0.433
2016-03-09,1010.7,0.305,0.291,0.299,0.433
2016-03-10,1011.8,0.323,0.29,0.299,0.432
2016-03-11,1011.6,0.31,0.289,0.299,0.432
2016-03-12,1010.1,0.298,0.287,0.298,0.432
2016-03-13,1012.3,0.29,0.286,0.298,0.431
2016-03-14,1012.9,0.284,0.285,0.297,0.431
2016-03-15,1011.1,0.279,0.284,0.297,0.43
2016-03-16,1011.1,0.292,0.283,0.296,0.43
2016-03-17,1012.4,0.293,0.282,0.296,0.429
2016-03-18,1010.4,0.28,0.281,0.295,0.429
2016-03-19,1010.2,0.335,0.284,0.295,0.428
2016-03-20,1009.9,0.441,0.316,0.295,0.428
2016-03-21,1008.3,0.455,0.334,0.295,0.428
2016-03-22,1008.2,0.47,0.442,0.296,0.428
2016-03-23,1011.2,0.458,0.454,0.298,0.428
2016-03-24,1013.7,0.427,0.439,0.3,0.428
2016-03-25,1012.9,0.399,0.422,0.301,0.427
2016-03-26,1012.2,0.375,0.406,0.301,0.427
2016-03-27,1012.9,0.364,0.396,0.301,0.427
2016-03-28,1013.2,0.46,0.456,0.31,0.427
2016-03-29,1013.7,0.482,0.489,0.344,0.427
2016-03-30,1013.9,0.479,0.478,0.352,0.427
2016-03-31,1011.9,0.48,0.48,0.357,0.426
2016-04-01,1011.7,0.484,0.478,0.361,0.426
2016-04-02,1011.6,0.458,0.464,0.363,0.426
2016-04-03,1011.5,0.469,0.458,0.364,0.426
2016-04-04,1008.7,0.481,0.485,0.378,0.426
2016-04-05,1007.6,0.479,0.49,0.396,0.426
2016-04-06,1008.2,0.495,0.496,0.419,0.426
2016-04-07,1008.4,0.494,0.489,0.424,0.426
2016-04-08,1008.3,0.473,0.491,0.431,0.426
2016-04-09,1008.4,0.484,0.492,0.433,0.426
2016-04-10,1007.6,0.47,0.485,0.437,0.426
2016-04-11,1004.9,0.471,0.472,0.437,0.426
2016-04-12,1003.6,0.481,0.468,0.437,0.426
2016-04-13,1004.3,0.497,0.479,0.437,0.426
2016-04-14,1007.2,0.477,0.497,0.469,0.426
2016-04-15,1008.8,0.472,0.494,0.5,0.43
2016-04-16,1007.4,0.459,0.488,0.506,0.434
2016-04-17,1008.3,0.473,0.477,0.516,0.45
2016-04-18,1008.4,0.469,0.48,0.513,0.464
2016-04-19,1008.5,0.466,0.48,0.515,0.48
2016-04-20,1007.3,0.487,0.478,0.509,0.486
2016-04-21,1005.2,0.477,0.486,0.513,0.493
2016-04-22,1003.8,0.483,0.491,0.513,0.505
2016-04-23,1002.2,0.499,0.506,0.502,0.518
2016-04-24,1003.2,0.466,0.492,0.48,0.518
2016-04-25,1007.8,0.482,0.498,0.487,0.517
2016-04-26,1008.9,0.462,0.481,0.475,0.518
2016-04-27,1007.0,0.468,0.471,0.456,0.516
2016-04-28,1006.4,0.468,0.467,0.448,0.514
2016-04-29,1007.2,0.456,0.461,0.442,0.513
2016-04-30,1006.4,0.458,0.454,0.436,0.511
2016-05-01,1006.9,0.467,0.477,0.434,0.51
2016-05-02,1009.1,0.489,0.479,0.433,0.509
2016-05-03,1008.5,0.468,0.471,0.43,0.508
2016-05-04,1009.6,0.486,0.469,0.428,0.507
2016-05-05,1009.3,0.475,0.468,0.425,0.506
2016-05-06,1008.8,0.458,0.46,0.423,0.505
2016-05-07,1009.3,0.44,0.45,0.42,0.504
2016-05-08,1009.6,0.417,0.438,0.417,0.503
2016-05-09,1009.0,0.394,0.425,0.413,0.502
2016-05-10,1008.4,0.376,0.413,0.41,0.501
2016-05-11,1006.2,0.36,0.402,0.407,0.5
